,ID,State,Subscription_End_Date,Expiring_Dollars,Expiring_Students,Subscription_Status,Renewal_Date,Metro_Code,Apple_Mac_Code,PC_Code,Poverty_Level_Code,Avg_Household_Income,Title_1_Code,Software_budget_per_head,Training_Budget_Per_head,Lunch_Program_Eligible_Students,Affluence_Indicator,Avg_Sell_price,Renew_delay,Days_group
201,368319,Indiana,2015-01-31,1440,240,Renewed,2015-03-19,R,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,6.0,47.0,6.0
202,393960,Michigan,2015-01-31,2400,400,Renewed,2014-11-19,S,B,F,B,N,A,H,C,191.0,2.0,6.0,-73.0,3.0
203,374229,Indiana,2015-01-31,2100,350,Renewed,2014-10-16,T,K,E,B,L,A,H,Z,183.0,2.0,6.0,-107.0,2.0
204,378447,Michigan,2015-01-31,1800,300,Renewed,2015-02-10,S,E,F,B,M,A,G,C,195.0,2.0,6.0,10.0,5.0
206,393903,Michigan,2015-01-31,2460,410,Renewed,2014-11-19,S,B,F,B,N,A,H,C,111.0,2.0,6.0,-73.0,3.0
207,393180,Michigan,2015-01-31,2724,454,Renewed,2014-10-27,S,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,4.0,6.0,-96.0,2.0
208,393969,Michigan,2015-01-31,2430,405,Renewed,2014-11-19,S,B,F,B,N,A,H,C,163.0,2.0,6.0,-73.0,3.0
209,403668,Michigan,2015-01-31,1920,320,Renewed,2014-04-29,U,H,H,D,H,D,G,B,268.0,2.0,6.0,-277.0,1.0
210,406524,Michigan,2015-01-31,2250,375,Renewed,2015-02-03,T,A,G,C,I,B,Z,Z,242.0,1.0,6.0,3.0,5.0
212,421569,Michigan,2015-01-31,1800,300,Renewed,2014-10-22,R,F,D,C,E,B,E,B,164.0,1.0,6.0,-101.0,2.0
213,429000,Iowa,2015-01-31,2460,410,Renewed,2015-01-19,U,G,G,B,K,A,H,C,114.0,3.0,6.0,-12.0,4.0
214,429276,Iowa,2015-01-31,1560,260,Renewed,2014-11-20,R,F,C,B,O,A,E,B,66.0,5.0,6.0,-72.0,3.0
215,431928,Iowa,2015-01-31,2100,350,Renewed,2014-12-16,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-46.0,3.0
216,412788,Michigan,2015-01-31,2580,430,Renewed,2015-01-20,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-11.0,4.0
217,417660,Michigan,2015-01-31,1806,301,Renewed,2014-11-21,ZZ,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,3.0,6.0,-71.0,3.0
218,442725,Wisconsin,2015-01-31,2700,450,Renewed,2014-10-16,S,F,G,B,N,A,H,C,141.0,3.0,6.0,-107.0,2.0
219,444534,Wisconsin,2015-01-31,1440,240,Renewed,2015-01-26,S,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-5.0,4.0
220,423504,Iowa,2015-01-31,1440,240,Renewed,2014-11-07,R,E,D,B,G,A,E,B,90.0,1.0,6.0,-85.0,3.0
221,435507,Iowa,2015-01-31,1440,240,Renewed,2014-12-10,T,G,E,B,M,A,E,B,150.0,2.0,6.0,-52.0,3.0
222,442014,Wisconsin,2015-01-31,1440,240,Renewed,2014-12-01,S,ZZ,ZZ,ZZ,O,ZZ,ZZ,ZZ,0.0,5.0,6.0,-61.0,3.0
223,444498,Wisconsin,2015-01-31,2160,360,Renewed,2014-11-20,S,F,G,B,N,A,H,C,251.0,2.0,6.0,-72.0,3.0
224,446376,Wisconsin,2015-01-31,1440,240,Renewed,2014-10-24,S,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,6.0,-99.0,2.0
225,451143,Wisconsin,2015-01-31,1440,240,Renewed,2014-10-27,S,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-96.0,2.0
226,460797,Wisconsin,2015-01-31,1440,240,Renewed,2014-12-16,R,A,H,D,C,D,E,B,121.0,3.0,6.0,-46.0,3.0
227,461892,Wisconsin,2015-01-31,1440,240,Renewed,2014-10-20,T,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,2.0,6.0,-103.0,2.0
228,486885,Minnesota,2015-01-31,1440,240,Renewed,2015-04-17,T,ZZ,ZZ,ZZ,N,ZZ,ZZ,ZZ,0.0,5.0,6.0,76.0,6.0
229,479808,Minnesota,2015-01-31,4500,750,Renewed,2015-01-27,ZZ,G,E,B,M,A,H,C,240.0,3.0,6.0,-4.0,4.0
230,490983,Minnesota,2015-01-31,1440,240,Renewed,2014-11-04,ZZ,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,3.0,6.0,-88.0,3.0
231,500508,North Dakota,2015-01-31,1440,240,Renewed,2015-01-13,S,D,G,B,P,B,H,C,22.0,5.0,6.0,-18.0,4.0
232,502884,North Dakota,2015-01-31,1440,240,Renewed,2014-11-17,R,A,E,B,J,C,E,B,31.0,5.0,6.0,-75.0,3.0
233,513378,Illinois,2015-01-31,1440,240,Renewed,2014-12-19,U,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,4.0,6.0,-43.0,3.0
234,503025,North Dakota,2015-01-31,1440,240,Renewed,2014-11-17,R,A,E,B,M,C,E,B,25.0,5.0,6.0,-75.0,3.0
235,500475,North Dakota,2015-01-31,1440,240,Renewed,2014-12-30,R,D,G,B,O,B,H,C,5.0,5.0,6.0,-32.0,3.0
236,500907,North Dakota,2015-01-31,2610,435,Renewed,2014-07-31,S,D,G,B,N,B,H,C,236.0,5.0,6.0,-184.0,1.0
237,502398,North Dakota,2015-01-31,1440,240,Renewed,2014-10-24,R,K,F,D,A,D,F,B,199.0,3.0,6.0,-99.0,2.0
238,511302,Montana,2015-01-31,1440,240,Renewed,2014-09-16,T,C,G,C,H,C,E,C,137.0,4.0,6.0,-137.0,2.0
239,525738,Illinois,2015-01-31,2490,415,Renewed,2014-12-02,S,C,G,B,O,A,G,C,153.0,4.0,6.0,-60.0,3.0
240,529881,Illinois,2015-01-31,2700,450,Renewed,2014-12-09,S,G,H,C,L,B,H,H,437.0,2.0,6.0,-53.0,3.0
241,511290,Montana,2015-01-31,1440,240,Renewed,2014-09-16,T,C,G,C,H,C,E,C,140.0,4.0,6.0,-137.0,2.0
242,511308,Montana,2015-01-31,1440,240,Renewed,2014-09-16,T,C,G,C,H,C,E,C,131.0,4.0,6.0,-137.0,2.0
244,530049,Illinois,2015-01-31,2100,350,Renewed,2014-10-09,S,F,F,A,P,A,G,C,58.0,4.0,6.0,-114.0,2.0
245,541239,Illinois,2015-01-31,2928,488,Renewed,2015-01-28,U,J,J,D,N,D,F,B,488.0,5.0,6.0,-3.0,4.0
246,552777,Illinois,2015-01-31,1440,240,Renewed,2014-10-31,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-92.0,2.0
247,554868,Illinois,2015-01-31,1440,240,Renewed,2015-01-07,T,B,F,C,H,B,Z,Z,141.0,1.0,6.0,-24.0,4.0
248,554886,Illinois,2015-01-31,1440,240,Renewed,2015-01-07,T,B,F,C,H,B,Z,Z,153.0,1.0,6.0,-24.0,4.0
249,537858,Illinois,2015-01-31,4800,800,Renewed,2015-02-27,U,J,J,D,G,D,F,B,1550.0,4.0,6.0,27.0,5.0
250,541569,Illinois,2015-01-31,3000,500,Renewed,2015-01-26,U,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,4.0,6.0,-5.0,4.0
251,545880,Illinois,2015-01-31,2400,400,Renewed,2015-02-24,U,F,H,C,N,D,F,B,307.0,5.0,6.0,24.0,5.0
252,551742,Illinois,2015-01-31,1440,240,Renewed,2014-05-30,R,K,D,C,O,C,Z,Z,64.0,5.0,6.0,-246.0,1.0
253,545553,Illinois,2015-01-31,1440,240,Renewed,2014-12-10,U,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-52.0,3.0
254,549357,Illinois,2015-01-31,1800,300,Renewed,2014-12-01,R,B,F,C,K,B,E,B,196.0,3.0,6.0,-61.0,3.0
255,552603,Illinois,2015-01-31,1440,240,Renewed,2014-10-31,R,C,E,B,L,B,F,B,120.0,3.0,6.0,-92.0,2.0
256,554022,Illinois,2015-01-31,1440,240,Renewed,2014-12-08,R,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-54.0,3.0
257,554880,Illinois,2015-01-31,1440,240,Renewed,2015-01-07,T,B,F,C,H,B,Z,Z,133.0,1.0,6.0,-24.0,4.0
258,564870,Illinois,2015-01-31,1440,240,Renewed,2014-11-24,S,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-68.0,3.0
259,575886,Missouri,2015-01-31,1890,315,Renewed,2014-10-17,T,D,G,D,B,D,Z,Z,184.0,2.0,6.0,-106.0,2.0
260,580824,Missouri,2015-01-31,1440,240,Renewed,2014-12-16,R,B,F,C,F,B,E,B,148.0,2.0,6.0,-46.0,3.0
261,594609,Kansas,2015-01-31,1440,240,Renewed,2015-01-21,T,ZZ,ZZ,ZZ,I,ZZ,ZZ,ZZ,0.0,2.0,6.0,-10.0,4.0
262,584751,Missouri,2015-01-31,3600,600,Renewed,2014-10-23,R,B,E,D,C,D,F,B,473.0,3.0,6.0,-100.0,2.0
263,587745,Missouri,2015-01-31,2400,400,Renewed,2014-11-18,R,K,F,D,A,D,Z,Z,265.0,3.0,6.0,-74.0,3.0
264,602547,Kansas,2015-01-31,2160,360,Renewed,2014-11-21,R,K,E,C,C,B,E,B,191.0,2.0,6.0,-71.0,3.0
265,607398,Kansas,2015-01-31,1440,240,Renewed,2015-01-21,R,C,C,C,J,B,E,B,163.0,4.0,6.0,-10.0,4.0
266,611823,Nebraska,2015-01-31,1728,288,Renewed,2014-10-17,T,B,F,C,I,B,Z,Z,159.0,3.0,6.0,-106.0,2.0
267,611871,Nebraska,2015-01-31,1716,286,Renewed,2014-10-17,T,B,F,C,I,B,Z,Z,147.0,3.0,6.0,-106.0,2.0
268,611847,Nebraska,2015-01-31,1716,286,Renewed,2014-10-17,T,B,F,C,I,B,Z,Z,166.0,3.0,6.0,-106.0,2.0
270,626040,Louisiana,2015-01-31,1440,240,Renewed,2014-10-14,T,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-109.0,2.0
271,619797,Nebraska,2015-01-31,1698,283,Renewed,2014-10-30,T,G,E,C,J,B,E,B,172.0,3.0,6.0,-93.0,2.0
272,620784,Louisiana,2015-01-31,1440,240,Renewed,2015-02-23,U,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,23.0,5.0
273,620877,Louisiana,2015-01-31,1440,240,Renewed,2015-01-27,U,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-4.0,4.0
274,627060,Louisiana,2015-01-31,3300,550,Renewed,2015-01-19,R,H,H,B,I,B,G,E,337.0,4.0,6.0,-12.0,4.0
275,619752,Nebraska,2015-01-31,1698,283,Renewed,2014-10-30,T,G,E,C,J,B,E,B,190.0,3.0,6.0,-93.0,2.0
276,619767,Nebraska,2015-01-31,1698,283,Renewed,2014-10-30,T,G,E,C,J,B,E,B,251.0,3.0,6.0,-93.0,2.0
277,621171,Louisiana,2015-01-31,1440,240,Renewed,2014-10-14,R,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-109.0,2.0
278,627267,Louisiana,2015-01-31,1440,240,Renewed,2015-01-26,S,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,3.0,6.0,-5.0,4.0
280,633033,Louisiana,2015-01-31,2010,335,Renewed,2014-11-19,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,1.0,6.0,-73.0,3.0
281,635406,Louisiana,2015-01-31,2490,415,Renewed,2014-06-27,U,H,H,C,J,C,G,E,61.0,5.0,6.0,-218.0,1.0
282,632559,Louisiana,2015-01-31,2400,400,Renewed,2015-02-06,U,ZZ,ZZ,ZZ,A,ZZ,ZZ,ZZ,0.0,1.0,6.0,6.0,5.0
283,639006,Louisiana,2015-01-31,1440,240,Renewed,2015-04-27,R,E,H,C,G,C,G,E,227.0,3.0,6.0,86.0,6.0
285,637779,Louisiana,2015-01-31,1800,300,Renewed,2014-10-17,U,E,H,C,C,C,G,E,252.0,2.0,6.0,-106.0,2.0
286,637896,Louisiana,2015-01-31,1440,240,Renewed,2014-11-12,U,E,H,C,B,C,G,E,189.0,2.0,6.0,-80.0,3.0
287,638082,Louisiana,2015-01-31,2100,350,Renewed,2014-11-10,U,E,H,C,B,C,G,E,264.0,2.0,6.0,-82.0,3.0
288,639582,Louisiana,2015-01-31,2100,350,Renewed,2014-10-27,R,C,G,C,D,C,C,A,235.0,3.0,6.0,-96.0,2.0
289,642891,Arkansas,2015-01-31,2580,430,Renewed,2014-10-16,R,C,F,C,C,C,E,C,348.0,2.0,6.0,-107.0,2.0
290,636426,Louisiana,2015-01-31,1440,240,Renewed,2014-10-23,ZZ,ZZ,ZZ,ZZ,H,ZZ,ZZ,ZZ,0.0,2.0,6.0,-100.0,2.0
291,638490,Louisiana,2015-01-31,4200,700,Renewed,2015-02-04,ZZ,E,H,C,Z,C,G,E,509.0,4.0,6.0,4.0,5.0
292,644043,Arkansas,2015-01-31,1440,240,Renewed,2014-10-14,ZZ,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,1.0,6.0,-109.0,2.0
293,651798,Oklahoma,2015-01-31,1440,240,Renewed,2014-09-11,R,K,E,B,D,A,G,G,113.0,1.0,6.0,-142.0,2.0
294,646527,Arkansas,2015-01-31,1440,240,Renewed,2015-04-27,R,C,D,C,B,C,E,C,279.0,1.0,6.0,86.0,6.0
295,654156,Oklahoma,2015-01-31,1440,240,Renewed,2014-12-17,R,A,E,B,Z,A,Z,Z,201.0,1.0,6.0,-45.0,3.0
296,642903,Arkansas,2015-01-31,2100,350,Renewed,2014-10-16,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-107.0,2.0
297,646989,Arkansas,2015-01-31,3210,535,Renewed,2014-12-03,R,D,F,D,B,C,E,C,423.0,2.0,6.0,-59.0,3.0
298,650919,Oklahoma,2015-01-31,2250,375,Renewed,2015-01-28,R,K,C,C,J,B,E,C,114.0,3.0,6.0,-3.0,4.0
299,655848,Oklahoma,2015-01-31,1440,240,Renewed,2014-11-25,T,A,E,C,F,B,E,C,147.0,1.0,6.0,-67.0,3.0
300,656409,Oklahoma,2015-01-31,1440,240,Renewed,2014-11-13,R,K,D,B,F,B,Z,Z,38.0,1.0,6.0,-79.0,3.0
301,657342,Oklahoma,2015-01-31,1440,240,Renewed,2015-02-04,ZZ,K,D,B,Z,A,E,C,126.0,1.0,6.0,4.0,5.0
302,658806,Oklahoma,2015-01-31,1926,321,Renewed,2012-06-14,S,B,H,B,L,A,H,E,230.0,2.0,6.0,-961.0,11.0
303,658821,Oklahoma,2015-01-31,2040,340,Renewed,2012-06-14,S,B,H,B,L,A,H,E,390.0,2.0,6.0,-961.0,11.0
304,646959,Arkansas,2015-01-31,3900,650,Renewed,2014-10-14,T,A,F,D,B,C,E,C,425.0,2.0,6.0,-109.0,2.0
305,656385,Oklahoma,2015-01-31,1440,240,Renewed,2015-01-16,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-15.0,4.0
306,658815,Oklahoma,2015-01-31,2508,418,Renewed,2012-06-14,S,B,H,B,L,A,H,E,764.0,2.0,6.0,-961.0,11.0
307,658842,Oklahoma,2015-01-31,2886,481,Renewed,2012-06-14,S,B,H,B,L,A,H,E,303.0,2.0,6.0,-961.0,11.0
308,657096,Oklahoma,2015-01-31,1440,240,Renewed,2015-01-21,R,K,D,B,O,A,D,B,14.0,5.0,6.0,-10.0,4.0
309,662439,Oklahoma,2015-01-31,3000,500,Renewed,2014-12-15,R,C,C,C,B,B,Z,Z,291.0,1.0,6.0,-47.0,3.0
310,663345,Oklahoma,2015-01-31,1440,240,Renewed,2015-01-13,R,K,C,D,F,D,Z,Z,176.0,2.0,6.0,-18.0,4.0
311,658461,Oklahoma,2015-01-31,2400,400,Renewed,2015-01-14,S,K,D,B,L,A,F,D,191.0,3.0,6.0,-17.0,4.0
312,661893,Oklahoma,2015-01-31,1800,300,Renewed,2014-12-12,ZZ,D,G,D,D,C,G,D,341.0,2.0,6.0,-50.0,3.0
313,664074,Oklahoma,2015-01-31,1440,240,Renewed,2015-01-21,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-10.0,4.0
314,662235,Oklahoma,2015-01-31,1440,240,Renewed,2014-12-23,R,K,F,C,C,B,Z,Z,100.0,2.0,6.0,-39.0,3.0
315,664560,Oklahoma,2015-01-31,1440,240,Renewed,2014-11-26,ZZ,K,E,C,C,B,Z,Z,63.0,2.0,6.0,-66.0,3.0
316,664680,Oklahoma,2015-01-31,1440,240,Renewed,2015-01-20,R,K,E,C,B,C,Z,Z,112.0,1.0,6.0,-11.0,4.0
317,674151,Texas,2015-01-31,1440,240,Renewed,2014-10-14,R,K,E,C,H,B,E,C,50.0,2.0,6.0,-109.0,2.0
318,662244,Oklahoma,2015-01-31,1440,240,Renewed,2014-12-23,R,K,F,C,C,B,Z,Z,172.0,2.0,6.0,-39.0,3.0
319,669285,Texas,2015-01-31,1440,240,Renewed,2015-01-14,R,B,F,C,K,B,E,C,107.0,4.0,6.0,-17.0,4.0
320,674115,Texas,2015-01-31,2340,390,Renewed,2014-11-21,R,F,E,B,I,A,E,C,193.0,2.0,6.0,-71.0,3.0
321,674205,Texas,2015-01-31,1560,260,Renewed,2014-10-22,R,K,F,D,H,C,E,C,187.0,4.0,6.0,-101.0,2.0
322,675414,Texas,2015-01-31,1440,240,Renewed,2014-12-15,U,K,D,C,G,C,G,D,75.0,2.0,6.0,-47.0,3.0
323,674283,Texas,2015-01-31,2700,450,Renewed,2014-12-23,T,K,E,C,I,B,E,C,304.0,2.0,6.0,-39.0,3.0
325,684435,Texas,2015-01-31,3240,540,Renewed,2015-01-30,U,H,H,B,E,A,G,E,180.0,1.0,6.0,-1.0,4.0
326,690342,Texas,2015-01-31,2100,350,Renewed,2014-11-24,R,K,F,C,H,B,E,C,156.0,3.0,6.0,-68.0,3.0
327,679671,Texas,2015-01-31,1920,320,Renewed,2015-01-09,T,C,F,C,F,C,E,C,220.0,4.0,6.0,-22.0,4.0
328,687747,Texas,2015-01-31,1440,240,Renewed,2015-01-06,R,K,E,C,J,B,E,C,239.0,5.0,6.0,-25.0,4.0
329,687780,Texas,2015-01-31,2400,400,Renewed,2015-01-30,R,K,E,C,J,B,E,C,155.0,4.0,6.0,-1.0,4.0
330,690687,Texas,2015-01-31,1440,240,Renewed,2014-12-18,R,B,E,D,B,C,E,C,120.0,3.0,6.0,-44.0,3.0
331,696339,Texas,2015-01-31,1620,270,Renewed,2014-11-10,U,ZZ,ZZ,ZZ,F,ZZ,ZZ,ZZ,0.0,1.0,6.0,-82.0,3.0
332,703068,Texas,2015-01-31,1440,240,Renewed,2014-10-10,S,ZZ,ZZ,ZZ,P,ZZ,ZZ,ZZ,0.0,5.0,6.0,-113.0,2.0
333,711180,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,E,C,G,E,433.0,3.0,6.0,20.0,5.0
334,711213,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,E,C,G,E,489.0,3.0,6.0,20.0,5.0
335,712065,Texas,2015-01-31,2100,350,Renewed,2015-01-06,U,ZZ,ZZ,ZZ,A,ZZ,ZZ,ZZ,0.0,1.0,6.0,-25.0,4.0
336,712317,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,D,C,G,E,708.0,2.0,6.0,20.0,5.0
337,712341,Texas,2015-01-31,2106,351,Renewed,2015-02-20,U,F,H,D,D,C,G,E,421.0,2.0,6.0,20.0,5.0
338,714216,Texas,2015-01-31,1440,240,Renewed,2014-10-27,U,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,1.0,6.0,-96.0,2.0
339,715485,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,C,D,G,E,619.0,3.0,6.0,-44.0,3.0
340,711174,Texas,2015-01-31,1962,327,Renewed,2015-02-20,U,F,H,D,E,C,G,E,504.0,3.0,6.0,20.0,5.0
341,711192,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,E,C,G,E,539.0,3.0,6.0,20.0,5.0
342,712296,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,D,C,G,E,524.0,2.0,6.0,20.0,5.0
343,712332,Texas,2015-01-31,2058,343,Renewed,2015-02-20,U,F,H,D,D,C,G,E,464.0,2.0,6.0,20.0,5.0
345,709965,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,C,C,G,E,548.0,3.0,6.0,20.0,5.0
346,709998,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,C,C,G,E,487.0,3.0,6.0,20.0,5.0
347,716106,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,599.0,3.0,6.0,-44.0,3.0
348,716127,Texas,2015-01-31,4458,743,Renewed,2014-12-18,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-44.0,3.0
349,716151,Texas,2015-01-31,4458,743,Renewed,2014-12-18,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,ZZ,6.0,-44.0,3.0
350,716163,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,692.0,3.0,6.0,-44.0,3.0
351,709992,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,C,C,G,E,422.0,3.0,6.0,20.0,5.0
352,710010,Texas,2015-01-31,1926,321,Renewed,2015-02-20,U,F,H,D,C,C,G,E,407.0,3.0,6.0,20.0,5.0
353,716088,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,332.0,3.0,6.0,-44.0,3.0
354,716109,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,614.0,3.0,6.0,-44.0,3.0
355,716145,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,437.0,3.0,6.0,-44.0,3.0
356,716160,Texas,2015-01-31,4458,743,Renewed,2014-12-18,S,A,H,D,A,D,G,E,443.0,3.0,6.0,-44.0,3.0
357,720450,Texas,2015-01-31,2100,350,Renewed,2015-06-16,U,I,J,C,D,C,G,E,269.0,2.0,6.0,136.0,8.0
358,722814,Texas,2015-01-31,1440,240,Renewed,2014-10-02,R,B,E,B,Z,D,E,C,64.0,5.0,6.0,-121.0,2.0
359,724476,Texas,2015-01-31,1440,240,Renewed,2014-10-29,U,ZZ,ZZ,ZZ,E,ZZ,ZZ,ZZ,0.0,1.0,6.0,-94.0,2.0
360,720072,Texas,2015-01-31,1440,240,Renewed,2014-12-03,U,I,J,C,G,C,G,E,213.0,3.0,6.0,-59.0,3.0
361,729501,Texas,2015-01-31,1800,300,Renewed,2014-10-30,R,K,E,B,N,A,E,C,97.0,5.0,6.0,-93.0,2.0
362,722268,Texas,2015-01-31,1440,240,Renewed,2014-12-15,R,K,F,D,I,D,F,D,206.0,5.0,6.0,-47.0,3.0
363,724920,Texas,2015-01-31,1500,250,Renewed,2015-01-08,U,H,H,C,L,B,G,H,92.0,4.0,6.0,-23.0,4.0
364,734814,Colorado,2015-01-31,1440,240,Renewed,2015-01-09,R,ZZ,ZZ,ZZ,Q,ZZ,ZZ,ZZ,0.0,5.0,6.0,-22.0,4.0
365,744882,Colorado,2015-01-31,1440,240,Renewed,2014-11-11,R,E,D,C,F,B,E,C,71.0,3.0,6.0,-81.0,3.0
366,749343,Idaho,2015-01-31,1500,250,Renewed,2015-02-18,U,ZZ,ZZ,ZZ,G,ZZ,ZZ,ZZ,0.0,1.0,6.0,18.0,5.0
367,750264,Idaho,2015-01-31,2640,440,Renewed,2015-01-12,T,B,H,C,J,B,E,D,379.0,4.0,6.0,-19.0,4.0
368,740679,Colorado,2015-01-31,1440,240,Renewed,2014-10-28,R,K,D,B,J,A,E,C,41.0,3.0,6.0,-95.0,2.0
369,752715,Idaho,2015-01-31,1500,250,Renewed,2011-02-17,R,B,E,C,D,C,F,D,154.0,1.0,6.0,-1444.0,11.0
370,762219,Arizona,2015-01-31,2850,475,Renewed,2014-11-24,U,ZZ,ZZ,ZZ,B,ZZ,ZZ,ZZ,0.0,1.0,6.0,-68.0,3.0
372,752709,Idaho,2015-01-31,1500,250,Renewed,2011-02-17,R,B,E,C,D,C,F,D,162.0,1.0,6.0,-1444.0,11.0
373,762714,Arizona,2015-01-31,4710,785,Renewed,2015-01-21,U,H,H,D,J,C,D,A,558.0,2.0,6.0,-10.0,4.0
374,756696,Utah,2015-01-31,2400,400,Renewed,2015-02-03,T,F,G,B,M,A,E,D,227.0,2.0,6.0,3.0,5.0
375,764538,Arizona,2015-01-31,1698,283,Renewed,2014-11-19,R,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,4.0,6.0,-73.0,3.0
376,763245,Arizona,2015-01-31,4500,750,Renewed,2015-01-21,U,H,G,D,C,D,D,A,987.0,2.0,6.0,-10.0,4.0
377,774975,New Mexico,2015-01-31,2400,400,Renewed,2015-03-30,R,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,2.0,6.0,58.0,6.0
378,781485,Nevada,2015-01-31,4200,700,Renewed,2015-02-06,S,J,J,C,C,B,D,A,647.0,1.0,6.0,6.0,5.0
379,772650,Arizona,2015-01-31,1440,240,Renewed,2015-01-12,R,ZZ,ZZ,ZZ,Z,ZZ,ZZ,ZZ,0.0,2.0,6.0,-19.0,4.0
380,775452,New Mexico,2015-01-31,1440,240,Renewed,2015-01-13,T,E,F,C,K,A,E,D,345.0,1.0,6.0,-18.0,4.0
381,782016,Nevada,2015-01-31,2370,395,Renewed,2013-11-25,U,J,J,C,L,B,D,A,125.0,3.0,6.0,-432.0,11.0
382,780231,Nevada,2015-01-31,4440,740,Renewed,2015-01-19,U,J,J,C,J,B,D,A,520.0,4.0,6.0,-12.0,4.0
383,780255,Nevada,2015-01-31,1740,290,Renewed,2014-08-08,R,J,J,C,M,B,D,A,65.0,4.0,6.0,-176.0,1.0
384,780717,Nevada,2015-01-31,3000,500,Renewed,2014-11-25,U,J,J,C,A,B,D,A,290.0,1.0,6.0,-67.0,3.0
385,781395,Nevada,2015-01-31,3000,500,Renewed,2014-08-05,S,J,J,C,G,B,D,A,451.0,3.0,6.0,-179.0,1.0
386,793746,California,2015-01-31,1440,240,Renewed,2015-04-14,S,ZZ,ZZ,ZZ,J,ZZ,ZZ,ZZ,0.0,3.0,6.0,73.0,6.0
387,784539,California,2015-01-31,9960,1660,Renewed,2015-03-20,U,J,J,D,B,D,D,A,1538.0,1.0,6.0,48.0,6.0
388,791889,California,2015-01-31,2340,390,Renewed,2015-01-12,S,F,D,B,N,A,E,D,148.0,4.0,6.0,-19.0,4.0
389,792876,California,2015-01-31,2790,465,Renewed,2014-11-17,S,H,G,C,M,B,D,A,421.0,5.0,6.0,-75.0,3.0
390,793209,California,2015-01-31,1440,240,Renewed,2015-03-12,S,ZZ,ZZ,ZZ,L,ZZ,ZZ,ZZ,0.0,4.0,6.0,40.0,6.0
